cod,2012,sexo,idade,escolaridade,partido,regiao,cidade
320110,Não,Masculino,55, superior incpt.,PDT,Sudeste,BOM JESUS DO NORTE
320115,Não,Masculino,59, médio cpt.,PV,Sudeste,BREJETUBA
320120,Sim,Masculino,53, médio cpt.,PT,Sudeste,CACHOEIRO DE ITAPEMIRIM
320130,Não,Masculino,42, superior cpt.,PPS,Sudeste,CARIACICA
320140,Não,Masculino,45, superior cpt.,PSB,Sudeste,CASTELO
320150,Sim,Masculino,52, superior cpt.,PT,Sudeste,COLATINA
320160,Sim,Masculino,54, superior cpt.,PSDB,Sudeste,CONCEICAO DA BARRA
320170,Não,Masculino,51, médio cpt.,PSB,Sudeste,CONCEICAO DO CASTELO
320180,Sim,Masculino,71, fundamental cpt.,PMDB,Sudeste,DIVINO DE SAO LOURENCO
320190,Não,Masculino,61, fundamental incpt.,PP,Sudeste,DOMINGOS MARTINS
320200,Sim,Feminino,48,Pós-graduação,PSDB,Sudeste,DORES DO RIO PRETO
320210,Não,Masculino,53, superior cpt.,PT,Sudeste,ECOPORANGA
320220,Não,Feminino,62, superior cpt.,PMDB,Sudeste,FUNDAO
320225,Não,Masculino,46, superior cpt.,PDT,Sudeste,GOVERNADOR LINDENBERG
320230,Não,Feminino,41, superior cpt.,PDT,Sudeste,GUACUI
320240,Não,Masculino,59, superior cpt.,DEM,Sudeste,GUARAPARI
320245,Não,Masculino,76, fundamental cpt.,PP,Sudeste,IBATIBA
320250,Não,Masculino,44, médio incpt.,PMN,Sudeste,IBIRACU
320255,Sim,Masculino,51, médio cpt.,PSD,Sudeste,IBITIRAMA
320260,Não,Masculino,73, fundamental cpt.,PSB,Sudeste,ICONHA
320265,Não,Masculino,45, superior incpt.,PSB,Sudeste,IRUPI
320270,Não,Masculino,59, superior cpt.,PSB,Sudeste,ITAGUACU
320280,Não,Masculino,53,Pós-graduação,PSB,Sudeste,ITAPEMIRIM
320290,Não,Masculino,48, fundamental cpt.,PT,Sudeste,ITARANA
320300,Não,Masculino,58,Pós-graduação,PDT,Sudeste,IUNA
320305,Não,Masculino,40, superior cpt.,PMN,Sudeste,JAGUARE
320310,Não,Masculino,73, superior cpt.,PMDB,Sudeste,JERONIMO MONTEIRO
320313,Não,Masculino,51, superior cpt.,PT,Sudeste,JOAO NEIVA
320316,Sim,Masculino,48, fundamental incpt.,PSDB,Sudeste,LARANJA DA TERRA
320320,Não,Masculino,67, fundamental cpt.,PDT,Sudeste,LINHARES
320330,Sim,Masculino,46, médio cpt.,PSB,Sudeste,MANTENOPOLIS
320332,Sim,Masculino,65,Pós-graduação,PSDB,Sudeste,MARATAIZES
320334,Não,Masculino,50, médio cpt.,PSB,Sudeste,MARECHAL FLORIANO
320335,Não,Masculino,62, fundamental incpt.,PMDB,Sudeste,MARILANDIA
320340,Não,Feminino,43,Pós-graduação,PSB,Sudeste,MIMOSO DO SUL
320350,Não,Masculino,37, superior cpt.,PMN,Sudeste,MONTANHA
320360,Não,Masculino,53,Pós-graduação,PMDB,Sudeste,MUCURICI
320370,Não,Masculino,59, médio cpt.,PSB,Sudeste,MUNIZ FREIRE
320380,Não,Masculino,63, superior cpt.,PSDB,Sudeste,MUQUI
320390,Não,Masculino,51, médio cpt.,PSB,Sudeste,NOVA VENECIA
320400,Não,Masculino,60, fundamental cpt.,PRP,Sudeste,PANCAS
320405,Não,Masculino,34, médio cpt.,PR,Sudeste,PEDRO CANARIO
320410,Sim,Masculino,49, superior incpt.,PSB,Sudeste,PINHEIROS
320420,Não,Masculino,53, médio cpt.,PSB,Sudeste,PIUMA
320425,Não,Masculino,62, médio cpt.,PTB,Sudeste,PONTO BELO
320430,Não,Feminino,24, superior cpt.,PTB,Sudeste,PRESIDENTE KENNEDY
320435,Não,Masculino,53, fundamental cpt.,PP,Sudeste,RIO BANANAL
320440,Não,Feminino,54, médio cpt.,PMDB,Sudeste,RIO NOVO DO SUL
320450,Sim,Masculino,55, médio cpt.,PP,Sudeste,SANTA LEOPOLDINA
320455,Não,Masculino,73, médio cpt.,PDT,Sudeste,SANTA MARIA DE JETIBA
320460,Não,Masculino,56, médio cpt.,PSB,Sudeste,SANTA TERESA
320465,Não,Masculino,51, médio cpt.,PSB,Sudeste,SAO DOMINGOS DO NORTE
320470,Não,Masculino,35,Pós-graduação,PRP,Sudeste,SAO GABRIEL DA PALHA
320480,Não,Feminino,50, superior cpt.,PSB,Sudeste,SAO JOSE DO CALCADO
320490,Sim,Masculino,56, fundamental cpt.,PSB,Sudeste,SAO MATEUS
320495,Sim,Masculino,51, médio cpt.,PSDB,Sudeste,SAO ROQUE DO CANAA
320500,Não,Masculino,48, superior cpt.,PSB,Sudeste,SERRA
320501,Não,Masculino,52, superior cpt.,PMDB,Sudeste,SOORETAMA
320503,Não,Masculino,43, superior cpt.,PSB,Sudeste,VARGEM ALTA
320506,Sim,Masculino,54, superior cpt.,PMDB,Sudeste,VENDA NOVA DO IMIGRANTE
320510,Não,Masculino,35,Pós-graduação,PV,Sudeste,VIANA
320515,Não,Masculino,58, médio cpt.,PMDB,Sudeste,VILA PAVAO
320517,Não,Masculino,45, superior cpt.,PT,Sudeste,VILA VALERIO
320520,Não,Masculino,48,Pós-graduação,DEM,Sudeste,VILA VELHA
320530,Não,Masculino,51,Pós-graduação,PPS,Sudeste,VITORIA
330010,Não,Feminino,57, superior cpt.,PT,Sudeste,ANGRA DOS REIS
330015,Sim,Masculino,41, superior cpt.,PSB,Sudeste,APERIBE
330020,Não,Masculino,55, médio cpt.,PR,Sudeste,ARARUAMA
330022,Não,Feminino,70, superior cpt.,PR,Sudeste,AREAL
330023,Não,Masculino,49, superior cpt.,PSC,Sudeste,ARMACAO DOS BUZIOS
330025,Sim,Masculino,46, superior cpt.,PMDB,Sudeste,ARRAIAL DO CABO
330030,Não,Masculino,39, superior cpt.,PRB,Sudeste,BARRA DO PIRAI
330040,Não,Masculino,42, superior cpt.,PC do B,Sudeste,BARRA MANSA
330045,Não,Masculino,49, superior incpt.,PC do B,Sudeste,BELFORD ROXO
330050,Sim,Masculino,61,Pós-graduação,PMDB,Sudeste,BOM JARDIM
330060,Sim,Feminino,54,Pós-graduação,PMDB,Sudeste,BOM JESUS DO ITABAPOANA
330070,Não,Masculino,71, superior cpt.,PP,Sudeste,CABO FRIO
330080,Não,Masculino,58, médio cpt.,PSC,Sudeste,CACHOEIRAS DE MACACU
330090,Não,Masculino,43, médio cpt.,PMDB,Sudeste,CAMBUCI
330093,Sim,Masculino,56, fundamental incpt.,PRB,Sudeste,CARAPEBUS
330095,Sim,Masculino,58, superior cpt.,PMDB,Sudeste,COMENDADOR LEVY GASPARIAN
330100,Sim,Feminino,50, superior cpt.,PR,Sudeste,CAMPOS DOS GOYTACAZES
330110,Não,Masculino,58,Pós-graduação,PT,Sudeste,CANTAGALO
330115,Não,Masculino,55, fundamental cpt.,PRB,Sudeste,CARDOSO MOREIRA
330120,Não,Masculino,72, médio cpt.,PSB,Sudeste,CARMO
330130,Sim,Masculino,45, superior incpt.,PSC,Sudeste,CASIMIRO DE ABREU
330140,Sim,Feminino,38, superior cpt.,PT,Sudeste,CONCEICAO DE MACABU
330150,Não,Masculino,43, superior cpt.,PR,Sudeste,CORDEIRO
330160,Não,Masculino,43,Pós-graduação,PMDB,Sudeste,DUAS BARRAS
330170,Recusa,Recusa,Recusa,Recusa,Recusa,Sudeste,DUQUE DE CAXIAS
330180,Não,Masculino,43, superior cpt.,PMN,Sudeste,ENGENHEIRO PAULO DE FRONTIN
330185,Sim,Masculino,49, médio incpt.,PSDC,Sudeste,GUAPIMIRIM
330187,Não,Feminino,36, superior cpt.,PP,Sudeste,IGUABA GRANDE
330190,Não,Masculino,47, médio cpt.,PMDB,Sudeste,ITABORAI
330200,Sim,Masculino,30, fundamental cpt.,PSDB,Sudeste,ITAGUAI
330205,Não,Masculino,37, superior cpt.,DEM,Sudeste,ITALVA
330210,Não,Masculino,50, superior incpt.,PSOL,Sudeste,ITAOCARA
330220,Não,Masculino,55,Pós-graduação,PP,Sudeste,ITAPERUNA
330225,Sim,Masculino,64, médio cpt.,PP,Sudeste,ITATIAIA
330227,Sim,Masculino,45, médio cpt.,PSD,Sudeste,JAPERI
330230,Não,Masculino,42, superior cpt.,PSC,Sudeste,LAJE DO MURIAE
330240,Não,Masculino,43,Pós-graduação,PV,Sudeste,MACAE
330245,Não,Masculino,44,Pós-graduação,PMDB,Sudeste,MACUCO
330250,Sim,Masculino,57, superior cpt.,PMDB,Sudeste,MAGE
330260,Sim,Masculino,56, superior cpt.,PSD,Sudeste,MANGARATIBA
330270,Sim,Masculino,41, superior cpt.,PT,Sudeste,MARICA
330280,Não,Masculino,53, superior cpt.,PDT,Sudeste,MENDES
330285,Não,Masculino,43, médio cpt.,PSC,Sudeste,MESQUITA
330290,Não,Masculino,52,Pós-graduação,PT,Sudeste,MIGUEL PEREIRA
330300,Não,Masculino,50, médio cpt.,PR,Sudeste,MIRACEMA
330310,Sim,Masculino,42, superior cpt.,PSD,Sudeste,NATIVIDADE
330320,Não,Masculino,40, superior cpt.,PMN,Sudeste,NILOPOLIS
330330,Não,Masculino,36, superior cpt.,PT,Sudeste,NITEROI
330340,Não,Masculino,51, fundamental incpt.,PSD,Sudeste,NOVA FRIBURGO
330350,Não,Masculino,63, superior cpt.,PMDB,Sudeste,NOVA IGUACU
330360,Sim,Masculino,58, superior cpt.,PT,Sudeste,PARACAMBI
330370,Não,Masculino,39, superior cpt.,DEM,Sudeste,PARAIBA DO SUL
330380,Não,Feminino,50, superior cpt.,PT,Sudeste,PARATY
330385,Sim,Masculino,48, médio cpt.,PDT,Sudeste,PATY DO ALFERES
330390,Não,Masculino,51,Pós-graduação,PSB,Sudeste,PETROPOLIS
330395,Não,Masculino,Ignorada, superior cpt.,PT,Sudeste,PINHEIRAL
330400,Sim,Masculino,50,Pós-graduação,PSB,Sudeste,PIRAI
330410,Não,Feminino,51, superior cpt.,PMDB,Sudeste,PORCIUNCULA
330411,Não,Feminino,53, médio cpt.,PDT,Sudeste,PORTO REAL
330412,Não,Masculino,50, superior cpt.,PR,Sudeste,QUATIS
330414,Sim,Masculino,47, superior cpt.,PMDB,Sudeste,QUEIMADOS
330415,Não,Masculino,77, médio cpt.,PP,Sudeste,QUISSAMA
330420,Sim,Masculino,42,Pós-graduação,PP,Sudeste,RESENDE
330430,Não,Feminino,52,Pós-graduação,PMDB,Sudeste,RIO BONITO
330440,Sim,Masculino,57,Pós-graduação,PSD,Sudeste,RIO CLARO
330450,Não,Feminino,42,Pós-graduação,PC do B,Sudeste,RIO DAS FLORES
330452,Não,Masculino,56,Pós-graduação,PSC,Sudeste,RIO DAS OSTRAS
330455,Sim,Masculino,43, superior cpt.,PMDB,Sudeste,RIO DE JANEIRO
330460,Não,Masculino,54, superior cpt.,PSC,Sudeste,SANTA MARIA MADALENA
330470,Não,Masculino,68, superior cpt.,PSB,Sudeste,SANTO ANTONIO DE PADUA
330475,Não,Masculino,35,Pós-graduação,PSC,Sudeste,SAO FRANCISCO DE ITABAPOANA
330480,Sim,Masculino,55, médio cpt.,PMDB,Sudeste,SAO FIDELIS
330490,Não,Masculino,50,Pós-graduação,PR,Sudeste,SAO GONCALO
330500,Não,Masculino,46, médio incpt.,PMDB,Sudeste,SAO JOAO DA BARRA
330510,Sim,Masculino,43, médio cpt.,PDT,Sudeste,SAO JOAO DE MERITI
330513,Não,Masculino,45, superior cpt.,PMDB,Sudeste,SAO JOSE DE UBA
330515,Não,Masculino,57, superior cpt.,PSD,Sudeste,SAO JOSE DO VALE DO RIO PRETO
330520,Não,Masculino,39, médio cpt.,PT,Sudeste,SAO PEDRO DA ALDEIA
330530,Não,Masculino,35, superior cpt.,PT,Sudeste,SAO SEBASTIAO DO ALTO
330540,Sim,Masculino,50,Pós-graduação,PSD,Sudeste,SAPUCAIA
330550,Sim,Feminino,42, médio cpt.,PMDB,Sudeste,SAQUAREMA
330555,Sim,Masculino,55,Pós-graduação,PSB,Sudeste,SEROPEDICA
330560,Não,Masculino,40, médio cpt.,PMDB,Sudeste,SILVA JARDIM
330570,Sim,Masculino,60, médio cpt.,PMDB,Sudeste,SUMIDOURO
330575,Sim,Masculino,40, superior cpt.,PTB,Sudeste,TANGUA
330580,Sim,Masculino,37, fundamental cpt.,PMDB,Sudeste,TERESOPOLIS
330590,Sim,Masculino,52, superior cpt.,PSDB,Sudeste,TRAJANO DE MORAES
330600,Sim,Masculino,47, superior cpt.,PMDB,Sudeste,TRES RIOS
330610,Não,Masculino,59,Pós-graduação,PRB,Sudeste,VALENCA
330615,Sim,Masculino,51, superior incpt.,PP,Sudeste,VARRE-SAI
330620,Sim,Masculino,30, superior cpt.,PSB,Sudeste,VASSOURAS
330630,Sim,Masculino,56, superior cpt.,PMDB,Sudeste,VOLTA REDONDA
350010,Não,Masculino,57,Pós-graduação,PSDB,Sudeste,ADAMANTINA
350020,Não,Feminino,48,Pós-graduação,DEM,Sudeste,ADOLFO
350030,Não,Masculino,90, médio cpt.,PMDB,Sudeste,AGUAI
350040,Sim,Masculino,51, superior cpt.,PSC,Sudeste,AGUAS DA PRATA
350050,Não,Masculino,57, médio cpt.,DEM,Sudeste,AGUAS DE LINDOIA
350055,Não,Masculino,70, superior cpt.,PMDB,Sudeste,AGUAS DE SANTA BARBARA
350060,Sim,Masculino,56, médio cpt.,PSDB,Sudeste,AGUAS DE SAO PEDRO
350070,Sim,Masculino,28, superior cpt.,PMDB,Sudeste,AGUDOS
350075,Não,Masculino,51, superior incpt.,PSDB,Sudeste,ALAMBARI
350080,Sim,Masculino,51, superior cpt.,PP,Sudeste,ALFREDO MARCONDES
350090,Não,Masculino,31, superior cpt.,PR,Sudeste,ALTAIR
350100,Sim,Masculino,54, superior cpt.,PMDB,Sudeste,ALTINOPOLIS
350110,Não,Feminino,55, superior cpt.,PV,Sudeste,ALTO ALEGRE
350115,Não,Masculino,71, fundamental cpt.,PSDB,Sudeste,ALUMINIO
350120,Não,Masculino,55, médio cpt.,PMDB,Sudeste,ALVARES FLORENCE
350130,Não,Masculino,46, superior cpt.,PV,Sudeste,ALVARES MACHADO
350140,Não,Masculino,53, médio incpt.,PSDB,Sudeste,ALVARO DE CARVALHO
350150,Não,Masculino,46, médio cpt.,PPS,Sudeste,ALVINLANDIA
350160,Sim,Masculino,33, superior cpt.,PSDB,Sudeste,AMERICANA
350170,Não,Feminino,65, superior incpt.,PTB,Sudeste,AMERICO BRASILIENSE
350180,Não,Feminino,50, superior cpt.,PP,Sudeste,AMERICO DE CAMPOS
350190,Não,Feminino,48, superior cpt.,PSDB,Sudeste,AMPARO
350200,Não,Masculino,41, superior cpt.,PMDB,Sudeste,ANALANDIA
350210,Sim,Masculino,52,Pós-graduação,PT,Sudeste,ANDRADINA
350220,Sim,Masculino,37, superior cpt.,PSDB,Sudeste,ANGATUBA
350230,Não,Masculino,56, médio cpt.,PMDB,Sudeste,ANHEMBI
350240,Sim,Masculino,47, superior cpt.,PTB,Sudeste,ANHUMAS
350250,Sim,Masculino,59,Pós-graduação,PSDB,Sudeste,APARECIDA
350260,Não,Masculino,46, médio cpt.,DEM,Sudeste,APARECIDA D'OESTE
350270,Não,Masculino,50, médio cpt.,PC do B,Sudeste,APIAI
350275,Sim,Masculino,52, fundamental cpt.,PSDB,Sudeste,ARACARIGUAMA
350280,Sim,Masculino,53, superior cpt.,PT,Sudeste,ARACATUBA
350290,Não,Feminino,40, superior cpt.,PT,Sudeste,ARACOIABA DA SERRA
350300,Não,Masculino,43, fundamental cpt.,PSD,Sudeste,ARAMINA
350310,Não,Masculino,54, superior cpt.,PR,Sudeste,ARANDU
350315,Sim,Masculino,49,Pós-graduação,PPS,Sudeste,ARAPEI
350320,Sim,Masculino,56,Pós-graduação,PMDB,Sudeste,ARARAQUARA
350330,Sim,Masculino,60,Pós-graduação,PT,Sudeste,ARARAS
350335,Não,Feminino,33, superior cpt.,PTB,Sudeste,ARCO-IRIS
350340,Não,Masculino,56, médio incpt.,PSB,Sudeste,AREALVA
350350,Sim,Masculino,63, superior cpt.,PSDB,Sudeste,AREIAS
350360,Não,Masculino,50, superior cpt.,PSDB,Sudeste,AREIOPOLIS
350370,Não,Masculino,40, médio cpt.,PSDB,Sudeste,ARIRANHA
350380,Não,Masculino,50, médio cpt.,PSD,Sudeste,ARTUR NOGUEIRA
350390,Sim,Masculino,63, superior cpt.,PR,Sudeste,ARUJA
350395,Não,Masculino,42, fundamental incpt.,DEM,Sudeste,ASPASIA
350400,Não,Masculino,37, superior cpt.,PSDB,Sudeste,ASSIS
350410,Não,Masculino,30, superior cpt.,PSD,Sudeste,ATIBAIA
350420,Não,Feminino,54, superior incpt.,PMDB,Sudeste,AURIFLAMA
350430,Não,Masculino,47, fundamental cpt.,PTB,Sudeste,AVAI
350440,Sim,Feminino,59, superior incpt.,PSDB,Sudeste,AVANHANDAVA
350450,Não,Masculino,33, superior cpt.,PMDB,Sudeste,AVARE
350460,Sim,Masculino,54, superior cpt.,PMDB,Sudeste,BADY BASSITT
350470,Sim,Masculino,52, superior cpt.,PMDB,Sudeste,BALBINOS
350480,Sim,Feminino,37, superior cpt.,PPS,Sudeste,BALSAMO
350490,Não,Feminino,63, superior cpt.,PV,Sudeste,BANANAL
350500,Não,Masculino,69, fundamental cpt.,PR,Sudeste,BARAO DE ANTONINA
350510,Não,Masculino,51, médio cpt.,PDT,Sudeste,BARBOSA
350520,Não,Feminino,53, médio cpt.,PT,Sudeste,BARIRI
350530,Não,Masculino,30,Pós-graduação,PP,Sudeste,BARRA BONITA
350535,Sim,Masculino,45, superior cpt.,PMDB,Sudeste,BARRA DO CHAPEU
350540,Não,Masculino,47, médio cpt.,PT,Sudeste,BARRA DO TURVO
350550,Não,Masculino,34,Pós-graduação,PSDB,Sudeste,BARRETOS
350560,Não,Masculino,55, médio cpt.,PT,Sudeste,BARRINHA
350570,Não,Masculino,61, superior cpt.,DEM,Sudeste,BARUERI
350580,Sim,Feminino,47, médio cpt.,PSDB,Sudeste,BASTOS
350590,Não,Masculino,44, superior cpt.,PTB,Sudeste,BATATAIS
350600,Sim,Masculino,35, superior cpt.,PMDB,Sudeste,BAURU
350610,Não,Masculino,40,Pós-graduação,DEM,Sudeste,BEBEDOURO
350620,Não,Masculino,48, médio cpt.,PTB,Sudeste,BENTO DE ABREU
350630,Não,Masculino,48, superior cpt.,PPS,Sudeste,BERNARDINO DE CAMPOS
350635,Sim,Masculino,59, superior cpt.,DEM,Sudeste,BERTIOGA
350640,Não,Feminino,55, superior cpt.,PTB,Sudeste,BILAC
350650,Não,Masculino,64,Pós-graduação,PDT,Sudeste,BIRIGUI
350660,Sim,Masculino,41, superior cpt.,PSDB,Sudeste,BIRITIBA-MIRIM
350670,Não,Masculino,31, superior cpt.,PPS,Sudeste,BOA ESPERANCA DO SUL
350680,Não,Masculino,55, superior cpt.,PSB,Sudeste,BOCAINA
350690,Sim,Masculino,44, superior cpt.,PT,Sudeste,BOFETE
350700,Não,Masculino,55, superior cpt.,PTB,Sudeste,BOITUVA
350710,Sim,Masculino,50, superior cpt.,PV,Sudeste,BOM JESUS DOS PERDOES
350715,Sim,Masculino,51, médio cpt.,PSDB,Sudeste,BOM SUCESSO DE ITARARE
350720,Sim,Masculino,42, médio cpt.,PT,Sudeste,BORA
350730,Não,Masculino,45,Pós-graduação,PSD,Sudeste,BORACEIA
350740,Não,Masculino,47, médio incpt.,PSDB,Sudeste,BORBOREMA
350745,Não,Masculino,60, fundamental incpt.,PSC,Sudeste,BOREBI
350750,Sim,Masculino,39,Pós-graduação,PSDB,Sudeste,BOTUCATU
350760,Não,Masculino,48, superior cpt.,PT,Sudeste,BRAGANCA PAULISTA
350770,Não,Masculino,57, superior cpt.,PMDB,Sudeste,BRAUNA
350775,Não,Masculino,38, médio cpt.,PV,Sudeste,BREJO ALEGRE
350780,Não,Masculino,50, superior cpt.,PT,Sudeste,BRODOWSKI
350790,Não,Masculino,58, superior cpt.,PSL,Sudeste,BROTAS
350800,Sim,Masculino,56, superior cpt.,PDT,Sudeste,BURI
350810,Sim,Masculino,73, superior incpt.,PPS,Sudeste,BURITAMA
350820,Não,Masculino,45, superior cpt.,PP,Sudeste,BURITIZAL
350830,Não,Masculino,53, fundamental cpt.,PSB,Sudeste,CABRALIA PAULISTA
350840,Não,Masculino,27, superior cpt.,PDT,Sudeste,CABREUVA
350850,Não,Masculino,49, médio cpt.,PSDB,Sudeste,CACAPAVA
350860,Não,Masculino,50, superior cpt.,PT,Sudeste,CACHOEIRA PAULISTA
350870,Sim,Masculino,45, superior cpt.,PSDB,Sudeste,CACONDE
350880,Não,Masculino,42, superior cpt.,PSDB,Sudeste,CAFELANDIA
350890,Não,Masculino,57, superior cpt.,PSB,Sudeste,CAIABU
350900,Sim,Masculino,55, superior cpt.,PSD,Sudeste,CAIEIRAS
350910,Sim,Masculino,53, fundamental incpt.,PSDB,Sudeste,CAIUA
350920,Sim,Masculino,37,Pós-graduação,PSDB,Sudeste,CAJAMAR
350925,Sim,Masculino,46, médio cpt.,PSDB,Sudeste,CAJATI
350930,Não,Masculino,39, médio cpt.,PSL,Sudeste,CAJOBI
350940,Não,Masculino,50,Pós-graduação,PSDB,Sudeste,CAJURU
350945,Não,Masculino,50, fundamental incpt.,PSDB,Sudeste,CAMPINA DO MONTE ALEGRE
350950,Não,Masculino,48, superior incpt.,PSB,Sudeste,CAMPINAS
350960,Não,Masculino,70, superior cpt.,PR,Sudeste,CAMPO LIMPO PAULISTA
350970,Não,Masculino,39, superior cpt.,PSDB,Sudeste,CAMPOS DO JORDAO
350980,Não,Feminino,28, superior cpt.,PMDB,Sudeste,CAMPOS NOVOS PAULISTA
350990,Não,Masculino,44, fundamental cpt.,PV,Sudeste,CANANEIA
350995,Sim,Masculino,47, médio cpt.,PDT,Sudeste,CANAS
351000,Não,Masculino,64, superior cpt.,PMDB,Sudeste,CANDIDO MOTA
351010,Não,Masculino,52, médio cpt.,PPS,Sudeste,CANDIDO RODRIGUES
351015,Não,Masculino,65, superior cpt.,PTB,Sudeste,CANITAR
351020,Sim,Masculino,46, superior cpt.,PR,Sudeste,CAPAO BONITO
351030,Sim,Masculino,46, superior cpt.,PV,Sudeste,CAPELA DO ALTO
351040,Não,Masculino,38, superior cpt.,PPS,Sudeste,CAPIVARI
351050,Sim,Masculino,56, médio cpt.,PSDB,Sudeste,CARAGUATATUBA
351060,Sim,Masculino,45, médio cpt.,PT,Sudeste,CARAPICUIBA
351070,Não,Masculino,50, superior cpt.,PV,Sudeste,CARDOSO
351080,Não,Masculino,79, superior cpt.,PSDB,Sudeste,CASA BRANCA
351090,Não,Feminino,37, médio cpt.,PTB,Sudeste,CASSIA DOS COQUEIROS
351100,Não,Masculino,52, superior cpt.,PSDB,Sudeste,CASTILHO
351110,Não,Masculino,60, superior cpt.,PSDB,Sudeste,CATANDUVA
351120,Não,Masculino,41,Pós-graduação,PTB,Sudeste,CATIGUA
351130,Sim,Masculino,46, médio cpt.,PMDB,Sudeste,CEDRAL
351140,Sim,Masculino,59, médio cpt.,PSD,Sudeste,CERQUEIRA CESAR
351150,Não,Masculino,55, superior cpt.,PSD,Sudeste,CERQUILHO
351160,Sim,Masculino,51, superior cpt.,PSDB,Sudeste,CESARIO LANGE
351170,Não,Masculino,67, fundamental incpt.,PT,Sudeste,CHARQUEADA
351190,Não,Feminino,50, médio cpt.,DEM,Sudeste,CLEMENTINA
351200,Sim,Masculino,48, médio cpt.,PSDB,Sudeste,COLINA
351210,Não,Masculino,30, superior cpt.,PTB,Sudeste,COLOMBIA
351220,Não,Masculino,49, superior cpt.,DEM,Sudeste,CONCHAL
351230,Não,Masculino,32, superior cpt.,PSB,Sudeste,CONCHAS
351240,Não,Masculino,50, superior cpt.,PV,Sudeste,CORDEIROPOLIS
351250,Não,Masculino,49, superior cpt.,PT,Sudeste,COROADOS
351260,Não,Masculino,48, médio cpt.,PSDB,Sudeste,CORONEL MACEDO
351270,Não,Masculino,68, fundamental cpt.,PTB,Sudeste,CORUMBATAI
351280,Sim,Masculino,54, superior cpt.,PMDB,Sudeste,COSMOPOLIS
351290,Não,Masculino,38, médio cpt.,PMDB,Sudeste,COSMORAMA
351300,Sim,Masculino,55, superior cpt.,PSDB,Sudeste,COTIA
351310,Não,Masculino,54, superior cpt.,PSDB,Sudeste,CRAVINHOS
351320,Não,Masculino,59, superior cpt.,PSDB,Sudeste,CRISTAIS PAULISTA
351330,Não,Masculino,59, médio cpt.,DEM,Sudeste,CRUZALIA
351340,Sim,Feminino,46, superior cpt.,PR,Sudeste,CRUZEIRO
351350,Sim,Feminino,54,Pós-graduação,PT,Sudeste,CUBATAO
351360,Sim,Masculino,44, superior cpt.,PSDB,Sudeste,CUNHA
351370,Não,Masculino,37, superior incpt.,DEM,Sudeste,DESCALVADO
351380,Não,Masculino,31,Pós-graduação,PV,Sudeste,DIADEMA
351385,Não,Masculino,46, médio cpt.,PMDB,Sudeste,DIRCE REIS
351390,Não,Masculino,51, superior incpt.,PT,Sudeste,DIVINOLANDIA
351400,Sim,Masculino,33, superior cpt.,PT,Sudeste,DOBRADA
351410,Não,Masculino,39, superior cpt.,PSDB,Sudeste,DOIS CORREGOS
351420,Não,Masculino,32, superior incpt.,PSDB,Sudeste,DOLCINOPOLIS
351430,Não,Masculino,30, médio cpt.,PP,Sudeste,DOURADO
351440,Não,Masculino,60, médio cpt.,PR,Sudeste,DRACENA
351450,Não,Masculino,47, superior cpt.,PSDB,Sudeste,DUARTINA
351460,Sim,Masculino,59, superior incpt.,PSB,Sudeste,DUMONT
351470,Não,Masculino,55, médio cpt.,PDT,Sudeste,ECHAPORA
351480,Não,Masculino,54, superior cpt.,PMDB,Sudeste,ELDORADO
351490,Não,Masculino,56,Pós-graduação,PSDB,Sudeste,ELIAS FAUSTO
351492,Sim,Masculino,43, médio cpt.,PSDB,Sudeste,ELISIARIO
351495,Não,Masculino,46, fundamental cpt.,PSB,Sudeste,EMBAUBA
351500,Sim,Masculino,46, superior cpt.,PT,Sudeste,EMBU
351510,Sim,Masculino,42,Pós-graduação,PMDB,Sudeste,EMBU-GUACU
351512,Não,Masculino,62, superior cpt.,PSDB,Sudeste,EMILIANOPOLIS
351515,Não,Masculino,41, superior cpt.,PMDB,Sudeste,ENGENHEIRO COELHO
351518,Não,Masculino,62, superior cpt.,PSDB,Sudeste,ESPIRITO SANTO DO PINHAL
351519,Sim,Masculino,47, superior cpt.,PSDB,Sudeste,ESPIRITO SANTO DO TURVO
351520,Não,Masculino,57, superior cpt.,DEM,Sudeste,ESTRELA D'OESTE
351530,Não,Masculino,44, superior incpt.,PV,Sudeste,ESTRELA DO NORTE
351535,Não,Feminino,25, superior cpt.,PR,Sudeste,EUCLIDES DA CUNHA PAULISTA
351540,Sim,Masculino,50, médio incpt.,PSDB,Sudeste,FARTURA
351550,Não,Feminino,59, superior cpt.,PSD,Sudeste,FERNANDOPOLIS
351560,Não,Masculino,33, médio cpt.,PTB,Sudeste,FERNANDO PRESTES
351565,Não,Masculino,62,Pós-graduação,PTB,Sudeste,FERNAO
351570,Não,Masculino,41, superior incpt.,PSDB,Sudeste,FERRAZ DE VASCONCELOS
351580,Sim,Masculino,41, médio cpt.,PSD,Sudeste,FLORA RICA
351590,Não,Masculino,46, superior cpt.,PSDB,Sudeste,FLOREAL
351600,Não,Masculino,35,Pós-graduação,PPS,Sudeste,FLORIDA PAULISTA
351610,Sim,Masculino,39, médio cpt.,PSDB,Sudeste,FLORINIA
351620,Não,Masculino,45,Pós-graduação,PSDB,Sudeste,FRANCA
351630,Não,Masculino,48, superior incpt.,PV,Sudeste,FRANCISCO MORATO
351640,Não,Masculino,29, superior cpt.,PT,Sudeste,FRANCO DA ROCHA
