Posicao,name,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
3279,Vale do Sol,0.496,0.615,0.759,0.261
3279,Valenca do Piaui,0.496,0.568,0.684,0.315
3279,Lajedao,0.496,0.587,0.657,0.316
3279,Jacobina,0.496,0.577,0.646,0.328
3279,Damianopolis,0.496,0.481,0.765,0.332
3279,Gravata,0.496,0.569,0.674,0.318
3279,Jangada,0.496,0.553,0.711,0.310
3279,Lamim,0.496,0.532,0.723,0.318
3279,Santo Amaro das Brotas,0.496,0.503,0.695,0.348
3279,Rodolfo Fernandes,0.496,0.519,0.729,0.323
3300,Abaira,0.495,0.520,0.715,0.326
3300,Porto Seguro,0.495,0.625,0.702,0.277
3300,Presidente Kubitschek,0.495,0.503,0.687,0.352
3300,Guadalupe,0.495,0.543,0.701,0.318
3300,Penedo,0.495,0.557,0.673,0.323
3300,Grossos,0.495,0.527,0.739,0.312
3300,Itapuca,0.495,0.622,0.755,0.259
3300,Independencia,0.495,0.512,0.732,0.323
3300,Catole do Rocha,0.495,0.533,0.699,0.325
3300,Campo Limpo de Goias,0.495,0.583,0.763,0.272
3300,Nova Monte Verde,0.495,0.614,0.721,0.274
3300,Antonio Olinto,0.495,0.538,0.739,0.305
3300,Santa Rita do Novo Destino,0.495,0.548,0.712,0.310
3300,Paraipaba,0.495,0.489,0.725,0.343
3314,Sao Luiz do Norte,0.494,0.564,0.738,0.290
3314,Sao Jose de Mipibu,0.494,0.523,0.727,0.317
3314,Terra Nova,0.494,0.520,0.688,0.336
3314,Jequitiba,0.494,0.591,0.771,0.264
3314,Campinacu,0.494,0.552,0.750,0.292
3314,Oratorios,0.494,0.507,0.742,0.320
3314,Capitao Andrade,0.494,0.526,0.719,0.319
3314,Novo Horizonte do Sul,0.494,0.548,0.744,0.296
3314,Equador,0.494,0.513,0.736,0.319
3314,Rio de Contas,0.494,0.514,0.693,0.338
3314,Surubim,0.494,0.561,0.643,0.335
3325,Almino Afonso,0.493,0.491,0.687,0.355
3325,Serro,0.493,0.543,0.737,0.300
3325,Morro da Garca,0.493,0.568,0.723,0.291
3325,Manga,0.493,0.593,0.698,0.290
3325,Espinosa,0.493,0.530,0.698,0.324
3325,Alto Rio Doce,0.493,0.547,0.752,0.291
3325,Itagimirim,0.493,0.573,0.686,0.304
3325,Sitio D'Abadia,0.493,0.546,0.765,0.287
3325,General Maynard,0.493,0.507,0.669,0.353
3325,Cascavel,0.493,0.539,0.735,0.302
3325,Horizonte,0.493,0.552,0.707,0.307
3325,Lagoa do Carro,0.493,0.541,0.676,0.328
3325,Pindoretama,0.493,0.522,0.687,0.334
3325,Sao Domingos do Cariri,0.493,0.533,0.759,0.297
3325,Pendencias,0.493,0.520,0.630,0.365
3340,Tanquinho,0.492,0.530,0.641,0.350
3340,Rosario do Catete,0.492,0.538,0.627,0.352
3340,Cruz Machado,0.492,0.570,0.748,0.280
3340,Caroebe,0.492,0.564,0.662,0.319
3340,Florania,0.492,0.521,0.671,0.341
3340,Planalto da Serra,0.492,0.582,0.748,0.273
3340,Sao Vicente,0.492,0.502,0.648,0.365
3340,Ribeirao Cascalheira,0.492,0.621,0.725,0.265
3340,Novo Mundo,0.492,0.614,0.707,0.274
3340,Palhano,0.492,0.441,0.690,0.392
3350,Campina do Simao,0.491,0.539,0.709,0.310
3350,Itacoatiara,0.491,0.544,0.741,0.293
3350,Taboleiro Grande,0.491,0.500,0.696,0.341
3350,Turvo,0.491,0.547,0.739,0.293
3350,Inacio Martins,0.491,0.582,0.669,0.304
3350,Mirinzal,0.491,0.484,0.637,0.385
3350,Passabem,0.491,0.600,0.713,0.277
3350,Bela Vista do Toldo,0.491,0.541,0.733,0.299
3350,Quevedos,0.491,0.591,0.743,0.270
3350,Crixas do Tocantins,0.491,0.523,0.709,0.320
3360,Chapadao do Lageado,0.490,0.587,0.760,0.263
3360,Baliza,0.490,0.598,0.749,0.263
3360,Valente,0.490,0.523,0.657,0.342
3360,Capelinha,0.490,0.574,0.720,0.285
3360,Acarape,0.490,0.485,0.632,0.383
3360,Bras Pires,0.490,0.497,0.751,0.315
3360,Caseara,0.490,0.543,0.697,0.311
3360,Sapeacu,0.490,0.519,0.709,0.319
3360,Terra Santa,0.490,0.475,0.721,0.343
3360,Santa Barbara do Leste,0.490,0.556,0.751,0.281
3370,Sao Felix,0.489,0.535,0.637,0.343
3370,Curimata,0.489,0.564,0.700,0.297
3370,Itaituba,0.489,0.591,0.691,0.287
3370,Santa Barbara do Tugurio,0.489,0.548,0.709,0.301
3370,Timbauba,0.489,0.542,0.676,0.319
3370,Valenca,0.489,0.560,0.670,0.312
3370,Itaporanga,0.489,0.525,0.631,0.352
3370,Castanheira,0.489,0.605,0.751,0.257
3370,Vicente Dutra,0.489,0.550,0.757,0.281
3370,Rafael Fernandes,0.489,0.482,0.695,0.350
3370,Sao Mamede,0.489,0.535,0.657,0.333
3381,Ibirapua,0.488,0.544,0.721,0.296
3381,Santa Margarida,0.488,0.642,0.689,0.263
3381,Parintins,0.488,0.504,0.705,0.327
3381,Ingazeira,0.488,0.532,0.659,0.331
3381,Senador Guiomard,0.488,0.583,0.724,0.275
3381,Coronel Sapucaia,0.488,0.585,0.744,0.267
3381,Licinio de Almeida,0.488,0.529,0.714,0.308
3381,Serrinha,0.488,0.535,0.663,0.328
3381,Calcoene,0.488,0.547,0.634,0.335
3381,Diamante do Sul,0.488,0.562,0.707,0.293
3381,Cabixi,0.488,0.604,0.677,0.284
3381,Campo Belo do Sul,0.488,0.580,0.733,0.273
3381,Campo Azul,0.488,0.530,0.701,0.312
3381,Guaraciama,0.488,0.498,0.741,0.315
3381,Cantagalo,0.488,0.522,0.715,0.311
3381,Baturite,0.488,0.526,0.647,0.341
3381,Barra do Chapeu,0.488,0.520,0.699,0.319
3398,Lagoa dos Patos,0.487,0.489,0.705,0.335
3398,Senador Pompeu,0.487,0.521,0.647,0.342
3398,Brejinho de Nazare,0.487,0.544,0.699,0.304
3398,Urucara,0.487,0.577,0.703,0.285
3398,Vigia,0.487,0.550,0.748,0.281
3398,Amargosa,0.487,0.552,0.666,0.314
3398,Sao Felix de Minas,0.487,0.531,0.715,0.304
3398,Pium,0.487,0.585,0.696,0.283
3398,Barra Longa,0.487,0.538,0.724,0.296
3398,Entre Rios,0.487,0.490,0.713,0.331
3398,Sao Joao da Lagoa,0.487,0.529,0.733,0.298
3409,Pacuja,0.486,0.549,0.701,0.299
3409,General Carneiro,0.486,0.563,0.729,0.279
3409,Virgolandia,0.486,0.507,0.695,0.326
3409,Senador Georgino Avelino,0.486,0.516,0.678,0.329
3409,Nova Roma,0.486,0.492,0.753,0.309
3409,Bom Jesus,0.486,0.561,0.709,0.289
3409,Bom Jesus da Lapa,0.486,0.552,0.646,0.321
3409,Pecanha,0.486,0.540,0.698,0.304
3409,Livramento de Nossa Senhora,0.486,0.539,0.670,0.318
3409,Irupi,0.486,0.625,0.719,0.255
3409,Canabrava do Norte,0.486,0.607,0.707,0.267
3409,Aurora do Tocantins,0.486,0.497,0.678,0.341
3409,Parau,0.486,0.527,0.609,0.357
3409,Santa Cruz Cabralia,0.486,0.607,0.692,0.273
3409,Lajes,0.486,0.518,0.630,0.351
3409,Costa Marques,0.486,0.598,0.650,0.295
3409,Santa Rita do Itueto,0.486,0.566,0.750,0.271
3409,Silves,0.486,0.537,0.688,0.310
3427,Sao Francisco,0.485,0.496,0.737,0.312
3427,Reserva,0.485,0.576,0.694,0.286
3427,Presidente Juscelino,0.485,0.489,0.709,0.330
3427,Vila Rica,0.485,0.615,0.723,0.256
3427,Angico,0.485,0.531,0.659,0.327
3427,Presidente Medici,0.485,0.607,0.681,0.276
3427,Morada Nova,0.485,0.528,0.732,0.296
3427,Sertania,0.485,0.521,0.707,0.310
3427,Catas Altas da Noruega,0.485,0.499,0.710,0.323
3427,Uirauna,0.485,0.546,0.675,0.309
3437,Chapada Gaucha,0.484,0.555,0.734,0.279
3437,Gurjao,0.484,0.509,0.625,0.357
3437,Zabele,0.484,0.488,0.596,0.391
3437,Carlinda,0.484,0.561,0.707,0.285
3437,Pacoti,0.484,0.480,0.732,0.322
3437,Tunas,0.484,0.526,0.748,0.288
3437,Amaralina,0.484,0.558,0.751,0.270
3437,Rosario,0.484,0.459,0.653,0.378
3437,Nova Canaa do Norte,0.484,0.629,0.722,0.250
3437,Salto da Divisa,0.484,0.576,0.750,0.263
3437,Caracol,0.484,0.562,0.762,0.265
3437,Padre Bernardo,0.484,0.598,0.728,0.261
3437,Nisia Floresta,0.484,0.555,0.674,0.304
3437,Sao Francisco do Oeste,0.484,0.496,0.711,0.322
3437,Gandu,0.484,0.586,0.674,0.287
3452,Senador Modestino Goncalves,0.483,0.503,0.682,0.329
3452,Divisa Alegre,0.483,0.515,0.682,0.320
3452,Mato Rico,0.483,0.523,0.731,0.294
3452,Capela Nova,0.483,0.537,0.751,0.280
3452,Alta Floresta D'Oeste,0.483,0.617,0.698,0.262
3452,Santa Rita de Minas,0.483,0.587,0.707,0.271
3452,Bocaina,0.483,0.536,0.697,0.301
3452,Ibitirama,0.483,0.606,0.730,0.255
3452,Muniz Ferreira,0.483,0.493,0.698,0.328
3452,Santo Antonio,0.483,0.526,0.739,0.289
3462,Conceicao do Almeida,0.482,0.502,0.672,0.331
3462,Pesqueira,0.482,0.536,0.628,0.333
3462,Santa Luzia D'Oeste,0.482,0.543,0.693,0.297
3462,Barra do Turvo,0.482,0.530,0.743,0.284
3462,Umarizal,0.482,0.516,0.652,0.332
3462,Curiuva,0.482,0.559,0.738,0.271
3462,Malacacheta,0.482,0.548,0.690,0.297
3462,Belem de Sao Francisco,0.482,0.538,0.706,0.295
3462,Quixeramobim,0.482,0.492,0.701,0.325
3462,Barao do Triunfo,0.482,0.606,0.730,0.253
3462,Carbonita,0.482,0.529,0.709,0.298
3462,Peixe,0.482,0.549,0.715,0.285
3462,Palmeira dos Indios,0.482,0.543,0.717,0.287
3462,Nazare,0.482,0.478,0.659,0.356
3462,Alvarenga,0.482,0.530,0.701,0.301
3462,Porteirinha,0.482,0.519,0.698,0.310
3462,Porto Firme,0.482,0.532,0.750,0.280
3462,Pedras Altas,0.482,0.573,0.765,0.256
3462,Sao Jose do Sabugi,0.482,0.496,0.703,0.322
3481,Agua Fria de Goias,0.481,0.599,0.742,0.250
3481,Sao Jose do Norte,0.481,0.579,0.723,0.266
3481,Itabaiana,0.481,0.565,0.715,0.276
3481,Cachoeirinha,0.481,0.552,0.706,0.285
3481,Talisma,0.481,0.603,0.753,0.245
3481,Santa Terezinha,0.481,0.537,0.684,0.303
3481,Sao Felix do Piaui,0.481,0.485,0.679,0.338
3481,Engenheiro Navarro,0.481,0.505,0.749,0.295
3481,Laranjal do Jari,0.481,0.593,0.728,0.258
3481,Carnaubais,0.481,0.559,0.692,0.288
3481,Chuvisca,0.481,0.657,0.776,0.218
3481,Bacabal,0.481,0.519,0.639,0.336
3481,Barro Duro,0.481,0.509,0.679,0.322
3481,Joanesia,0.481,0.546,0.711,0.286
3481,Veredinha,0.481,0.501,0.741,0.300
3481,Brunopolis,0.481,0.574,0.778,0.249
3481,Toritama,0.481,0.623,0.728,0.245
3498,Dom Pedro,0.480,0.553,0.639,0.313
3498,Arapoema,0.480,0.592,0.678,0.275
3498,Fortim,0.480,0.523,0.650,0.326
3498,Francisco Sa,0.480,0.517,0.733,0.291
3498,Itinga do Maranhao,0.480,0.614,0.622,0.290
3498,Corrego Novo,0.480,0.532,0.740,0.281
3498,Riachao do Jacuipe,0.480,0.522,0.626,0.338
3498,Mulungu,0.480,0.500,0.725,0.306
3498,Taquaritinga do Norte,0.480,0.569,0.754,0.258
3498,Japaratuba,0.480,0.511,0.647,0.335
3498,Juti,0.480,0.577,0.712,0.269
3498,Lontra,0.480,0.473,0.701,0.334
3498,Reduto,0.480,0.598,0.745,0.249
3498,Riachuelo,0.480,0.500,0.669,0.331
3512,Jordania,0.479,0.523,0.711,0.295
3512,Nova Crixas,0.479,0.621,0.746,0.237
3512,Itapiuna,0.479,0.458,0.722,0.332
3512,Sao Jose do Jacuri,0.479,0.542,0.698,0.290
3512,Guimaraes,0.479,0.447,0.637,0.386
3512,Santa Tereza do Tocantins,0.479,0.467,0.678,0.348
3512,Campo Redondo,0.479,0.492,0.679,0.328
3512,Pilar de Goias,0.479,0.542,0.739,0.275
3512,Escada,0.479,0.512,0.687,0.312
3512,Timon,0.479,0.521,0.656,0.322
3512,Estancia,0.479,0.551,0.681,0.292
3512,Aparecida do Rio Negro,0.479,0.513,0.659,0.326
3512,Botumirim,0.479,0.455,0.732,0.329
3512,Chupinguaia,0.479,0.616,0.697,0.256
3512,Lagoa da Confusao,0.479,0.595,0.659,0.281
3527,Lencois,0.478,0.538,0.646,0.314
3527,Redencao,0.478,0.470,0.702,0.331
3527,Salvaterra,0.478,0.514,0.745,0.286
3527,Itapiranga,0.478,0.465,0.714,0.329
3527,Antonio Almeida,0.478,0.481,0.665,0.341
3527,Porto Esperidiao,0.478,0.615,0.696,0.255
3527,Itapua do Oeste,0.478,0.629,0.669,0.260
3527,Icapui,0.478,0.498,0.650,0.338
3527,Candeias do Jamari,0.478,0.622,0.699,0.251
3527,Retirolandia,0.478,0.537,0.631,0.322
3527,Sao Gabriel da Cachoeira,0.478,0.528,0.727,0.285
3527,Felipe Guerra,0.478,0.491,0.640,0.348
3527,Sao Joao dos Patos,0.478,0.516,0.637,0.332
3540,Araguacema,0.477,0.561,0.684,0.282
3540,Porteiras,0.477,0.489,0.712,0.312
3540,Belo Jardim,0.477,0.543,0.652,0.307
3540,Senhora de Oliveira,0.477,0.503,0.723,0.299
3540,Olho-D'Agua do Borges,0.477,0.496,0.696,0.314
3540,Taua,0.477,0.522,0.735,0.283
3540,Jacunda,0.477,0.609,0.714,0.250
3540,Medina,0.477,0.505,0.720,0.299
3540,Uruana de Minas,0.477,0.490,0.744,0.297
3540,Ceara-Mirim,0.477,0.523,0.672,0.308
3540,Malta,0.477,0.526,0.686,0.300
3540,Itapipoca,0.477,0.486,0.722,0.310
3540,Desterro do Melo,0.477,0.546,0.766,0.260
3553,Arapiraca,0.476,0.558,0.650,0.297
3553,Sao Francisco do Para,0.476,0.552,0.697,0.280
3553,Fernando Pedroza,0.476,0.527,0.629,0.325
3553,Brasileia,0.476,0.570,0.693,0.273
3553,Natividade,0.476,0.573,0.713,0.264
3553,Santa Cruz,0.476,0.480,0.681,0.330
3553,Rio dos Bois,0.476,0.555,0.660,0.295
3553,Milagres,0.476,0.523,0.664,0.311
3553,Lagoao,0.476,0.525,0.748,0.274
3553,Angical do Piaui,0.476,0.460,0.708,0.331
3553,Goianinha,0.476,0.531,0.678,0.300
3553,Carolina,0.476,0.541,0.685,0.291
3553,Condado,0.476,0.488,0.679,0.326
3553,Serra Branca,0.476,0.537,0.658,0.306
3567,Cerro Negro,0.475,0.528,0.732,0.278
3567,Tabira,0.475,0.492,0.665,0.328
3567,Nova Maringa,0.475,0.650,0.762,0.217
3567,Pianco,0.475,0.519,0.673,0.306
3567,Machacalis,0.475,0.503,0.678,0.315
3567,Sao Paulo do Potengi,0.475,0.528,0.668,0.303
3567,Itamarandiba,0.475,0.529,0.696,0.292
3567,Humaita,0.475,0.565,0.699,0.272
3567,Quixere,0.475,0.484,0.727,0.305
3567,Santa Maria do Oeste,0.475,0.512,0.702,0.298
3567,Itaitinga,0.475,0.512,0.708,0.296
3567,Santo Antonio do Taua,0.475,0.494,0.732,0.296
3579,Curuca,0.474,0.531,0.697,0.287
3579,Epitaciolandia,0.474,0.569,0.701,0.267
3579,Wanderlandia,0.474,0.518,0.655,0.313
3579,Santana dos Montes,0.474,0.492,0.710,0.304
3579,Sao Jose da Coroa Grande,0.474,0.515,0.652,0.318
3579,Esperanca,0.474,0.523,0.660,0.309
3579,Oroco,0.474,0.519,0.691,0.297
3579,Jati,0.474,0.494,0.707,0.305
3579,Lajedo,0.474,0.547,0.639,0.304
3579,Vale de Sao Domingos,0.474,0.564,0.684,0.276
3579,Arraias,0.474,0.575,0.708,0.261
3579,Corrente,0.474,0.544,0.706,0.277
3579,Itaperucu,0.474,0.565,0.685,0.275
3579,Terra Alta,0.474,0.512,0.709,0.293
3579,Piedade de Caratinga,0.474,0.552,0.690,0.279
3579,Teodoro Sampaio,0.474,0.482,0.709,0.312
3579,Santa Cruz da Baixa Verde,0.474,0.477,0.708,0.316
3596,Palmares,0.473,0.567,0.631,0.296
3596,Ipu,0.473,0.508,0.731,0.285
3596,Senhora dos Remedios,0.473,0.504,0.736,0.286
3596,Cedro,0.473,0.508,0.663,0.314
3596,Pote,0.473,0.511,0.705,0.293
3596,Novo Acordo,0.473,0.579,0.671,0.273
3596,Rio Branco do Ivai,0.473,0.541,0.702,0.279
3596,Fortaleza do Tabocao,0.473,0.594,0.682,0.261
3596,Francisco Badaro,0.473,0.497,0.729,0.293
3596,Guaraciaba,0.473,0.540,0.689,0.284
3596,Caravelas,0.473,0.619,0.663,0.258
3596,Sao Goncalo dos Campos,0.473,0.533,0.641,0.310
3596,Simplicio Mendes,0.473,0.552,0.695,0.276
3609,Colinas do Sul,0.472,0.532,0.702,0.282
3609,Itaberaba,0.472,0.550,0.641,0.299
3609,Firmino Alves,0.472,0.520,0.680,0.297
3609,Elisio Medrado,0.472,0.524,0.686,0.293
3609,Mortugaba,0.472,0.502,0.725,0.289
3609,Messias Targino,0.472,0.490,0.648,0.331
3609,Santana de Pirapama,0.472,0.547,0.737,0.261
3609,Lagoa de Velhos,0.472,0.483,0.648,0.337
3609,Pombal,0.472,0.539,0.687,0.284
3609,Siriri,0.472,0.502,0.662,0.316
3609,Ortigueira,0.472,0.542,0.748,0.259
3609,Santa Rita,0.472,0.528,0.703,0.283
3609,Lambari D'Oeste,0.472,0.578,0.688,0.264
3609,Dom Joaquim,0.472,0.538,0.713,0.274
3609,Venturosa,0.472,0.521,0.658,0.306
3624,Paragominas,0.471,0.600,0.684,0.254
3624,Campos Sales,0.471,0.550,0.696,0.273
3624,Jau do Tocantins,0.471,0.550,0.715,0.265
3624,Janduis,0.471,0.487,0.645,0.332
3624,Santana,0.471,0.524,0.670,0.297
3624,Miranda do Norte,0.471,0.511,0.619,0.330
3624,Sao Pedro das Missoes,0.471,0.471,0.765,0.290
3624,Pavao,0.471,0.526,0.746,0.267
3624,Jacinto,0.471,0.503,0.705,0.294
3624,Prado,0.471,0.570,0.646,0.283
3624,Paudalho,0.471,0.526,0.714,0.279
3624,Barreiros,0.471,0.508,0.650,0.317
3636,Bom Jesus do Galho,0.470,0.529,0.709,0.276
3636,Ipiranga do Piaui,0.470,0.479,0.654,0.332
3636,Presidente Bernardes,0.470,0.512,0.769,0.264
3636,Dom Feliciano,0.470,0.608,0.760,0.225
3636,Jaquirana,0.470,0.584,0.693,0.257
3636,Divino de Sao Lourenco,0.470,0.517,0.727,0.277
3636,Mirante da Serra,0.470,0.610,0.697,0.244
3636,Arari,0.470,0.507,0.639,0.320
3636,Cotriguacu,0.470,0.583,0.728,0.244
3636,Cabaceiras,0.470,0.507,0.684,0.300
3636,Francisco Dantas,0.470,0.497,0.649,0.321
3636,Tabatinga,0.470,0.571,0.718,0.254
3636,Simolandia,0.470,0.545,0.742,0.256
3636,Laranjeiras,0.470,0.498,0.644,0.323
3636,Medicilandia,0.470,0.627,0.754,0.219
3651,Sao Domingos,0.469,0.490,0.630,0.335
3651,Dom Macedo Costa,0.469,0.509,0.668,0.304
3651,Nova Timboteua,0.469,0.508,0.684,0.297
3651,Sume,0.469,0.515,0.692,0.289
3651,Maruim,0.469,0.507,0.659,0.309
3651,Caxias,0.469,0.522,0.639,0.309
3651,Jampruca,0.469,0.511,0.676,0.298
3651,Sapucaia,0.469,0.600,0.738,0.233
3651,Sao Rafael,0.469,0.527,0.682,0.287
3651,Tacuru,0.469,0.544,0.708,0.267
3651,Severiano Melo,0.469,0.469,0.695,0.316
3651,Jequeri,0.469,0.526,0.689,0.284
3651,Pedro Avelino,0.469,0.542,0.655,0.290
3651,Brejo do Cruz,0.469,0.524,0.703,0.280
3651,Alvorada D'Oeste,0.469,0.592,0.669,0.261
3666,Santa Maria da Boa Vista,0.468,0.530,0.677,0.285
3666,Barra do Mendes,0.468,0.495,0.664,0.311
3666,Jaguaribara,0.468,0.489,0.723,0.290
3666,Tumiritinga,0.468,0.546,0.723,0.260
3666,Urandi,0.468,0.573,0.709,0.252
3666,Igapora,0.468,0.513,0.704,0.284
3666,Santa Leopoldina,0.468,0.576,0.719,0.248
3666,Estreito,0.468,0.553,0.685,0.271
3666,Presidente Dutra,0.468,0.503,0.610,0.334
3666,Vicosa,0.468,0.441,0.649,0.358
3666,Rubim,0.468,0.510,0.711,0.283
3666,Campo do Brito,0.468,0.530,0.746,0.259
3678,Ministro Andreazza,0.467,0.623,0.694,0.236
3678,Nova Olinda,0.467,0.574,0.652,0.273
3678,Pentecoste,0.467,0.490,0.659,0.315
3678,Pinheiro,0.467,0.486,0.637,0.330
3678,Catende,0.467,0.525,0.687,0.282
3678,Alexandria,0.467,0.479,0.706,0.301
3678,Monte Alegre,0.467,0.502,0.744,0.273
3678,Jaiba,0.467,0.541,0.698,0.269
3686,Cabrobo,0.466,0.533,0.708,0.269
3686,Novo Progresso,0.466,0.657,0.805,0.191
3686,Coqueiro Seco,0.466,0.511,0.698,0.284
3686,Sao Felipe D'Oeste,0.466,0.562,0.694,0.260
3686,Rio Bonito do Iguacu,0.466,0.551,0.698,0.263
3686,Ribeiropolis,0.466,0.539,0.669,0.281
3686,Uibai,0.466,0.508,0.630,0.316
3686,Marcos Parente,0.466,0.511,0.643,0.307
3686,Vera Cruz,0.466,0.540,0.625,0.299
3686,Aguiarnopolis,0.466,0.513,0.666,0.297
3686,Nacip Raydan,0.466,0.515,0.735,0.268
3686,Salinas da Margarida,0.466,0.469,0.607,0.356
3686,Princesa Isabel,0.466,0.514,0.627,0.313
3686,Aguas Vermelhas,0.466,0.509,0.702,0.283
3686,Camutanga,0.466,0.479,0.706,0.300
3686,Sericita,0.466,0.620,0.689,0.237
3686,Mae do Rio,0.466,0.546,0.728,0.254
3686,Itabaiana,0.466,0.520,0.600,0.324
3686,Dom Expedito Lopes,0.466,0.535,0.630,0.300
3686,Milha,0.466,0.479,0.674,0.314
3686,Jacuizinho,0.466,0.606,0.751,0.223
3707,Oros,0.465,0.476,0.663,0.318
3707,Marilac,0.465,0.528,0.695,0.274
3707,Monte Alegre,0.465,0.482,0.735,0.283
3707,Nova Cruz,0.465,0.490,0.671,0.305
3707,Neopolis,0.465,0.512,0.609,0.322
3707,Jaguarari,0.465,0.526,0.668,0.287
3707,Grao Mogol,0.465,0.519,0.747,0.260
3714,Nova Lacerda,0.464,0.647,0.720,0.214
3714,Santa Ines,0.464,0.519,0.679,0.283
3714,Axixa,0.464,0.433,0.637,0.362
3714,Ubajara,0.464,0.527,0.701,0.271
3714,Ouro Verde de Minas,0.464,0.512,0.695,0.281
3714,Sao Felipe,0.464,0.520,0.709,0.271
3714,Sao Caetano de Odivelas,0.464,0.503,0.742,0.267
3714,Ipupiara,0.464,0.488,0.686,0.298
3714,Itirucu,0.464,0.529,0.680,0.278
3714,Forquilha,0.464,0.506,0.701,0.282
3714,Redentora,0.464,0.506,0.693,0.285
3714,Nossa Senhora do Livramento,0.464,0.552,0.736,0.246
3714,Passagem,0.464,0.456,0.729,0.301
3714,Bugre,0.464,0.502,0.724,0.274
3714,Placido de Castro,0.464,0.539,0.721,0.257
3714,Sao Pedro do Suacui,0.464,0.512,0.698,0.279
3730,Sao Joao do Cariri,0.463,0.523,0.684,0.278
3730,Ares,0.463,0.509,0.642,0.303
3730,Terra Nova,0.463,0.485,0.668,0.307
3730,Nova Nazare,0.463,0.561,0.711,0.249
3730,Jose Goncalves de Minas,0.463,0.527,0.693,0.272
3730,Santa Helena de Minas,0.463,0.487,0.627,0.325
3730,Piranga,0.463,0.509,0.707,0.275
3730,Marechal Deodoro,0.463,0.536,0.700,0.265
3730,Santa Maria do Para,0.463,0.551,0.665,0.270
3730,Diogo de Vasconcelos,0.463,0.475,0.715,0.292
3730,Barreira,0.463,0.468,0.637,0.334
3730,Candiba,0.463,0.461,0.715,0.302
3730,Serra do Mel,0.463,0.492,0.640,0.316
3743,Camocim,0.462,0.515,0.649,0.295
3743,Ponto Chique,0.462,0.481,0.701,0.293
3743,Buriti do Tocantins,0.462,0.467,0.592,0.357
3743,Varzea Alegre,0.462,0.484,0.690,0.296
3743,Umburatiba,0.462,0.504,0.711,0.275
3743,Nova Fatima,0.462,0.538,0.597,0.307
3743,Piedade dos Gerais,0.462,0.550,0.737,0.243
3743,Tenente Laurentino Cruz,0.462,0.496,0.596,0.333
3743,Augustinopolis,0.462,0.527,0.653,0.286
3743,Trindade,0.462,0.611,0.639,0.252
3743,Sao Felix do Coribe,0.462,0.512,0.692,0.279
3743,Ribeirao Branco,0.462,0.547,0.699,0.258
3743,Monte Alegre dos Campos,0.462,0.536,0.777,0.237
3743,Major Sales,0.462,0.457,0.704,0.306
3743,Itamaraju,0.462,0.581,0.646,0.262
3758,Gameleiras,0.461,0.441,0.715,0.310
3758,Materlandia,0.461,0.489,0.696,0.287
3758,Rondon do Para,0.461,0.590,0.696,0.239
3758,Coluna,0.461,0.535,0.696,0.263
3758,Ponte Alta do Tocantins,0.461,0.553,0.660,0.268
3758,Sao Jose da Safira,0.461,0.494,0.676,0.293
3758,Ouro Velho,0.461,0.493,0.642,0.309
3758,Lagoa Seca,0.461,0.533,0.632,0.290
3758,Felisburgo,0.461,0.516,0.705,0.269
3758,Frutuoso Gomes,0.461,0.469,0.683,0.305
3758,Felicio dos Santos,0.461,0.467,0.695,0.301
3758,Irara,0.461,0.506,0.673,0.287
3758,Varzea do Poco,0.461,0.498,0.689,0.285
3771,Alto Alegre,0.460,0.478,0.698,0.291
3771,Cururupu,0.460,0.490,0.637,0.312
3771,Bom Sucesso,0.460,0.477,0.692,0.294
3771,Gramado Xavier,0.460,0.608,0.715,0.224
3771,Jardim de Piranhas,0.460,0.537,0.752,0.241
3771,Ataleia,0.460,0.533,0.715,0.255
3771,Sao Valerio,0.460,0.550,0.671,0.264
3771,Candido de Abreu,0.460,0.533,0.702,0.260
3771,Bujari,0.460,0.546,0.707,0.252
3771,Sebastiao Laranjeiras,0.460,0.499,0.699,0.279
3771,Sanharo,0.460,0.566,0.639,0.269
3771,Caraubas,0.460,0.495,0.648,0.303
3771,Serrinha dos Pintos,0.460,0.507,0.645,0.297
3771,Amarante,0.460,0.476,0.700,0.293
3771,Verdejante,0.460,0.462,0.707,0.298
3771,Tiangua,0.460,0.503,0.695,0.278
3771,Icarai de Minas,0.460,0.456,0.734,0.290
3771,Cristino Castro,0.460,0.550,0.693,0.255
3771,Lavras da Mangabeira,0.460,0.460,0.715,0.295
3771,Pirambu,0.460,0.535,0.647,0.282
3771,Pirpirituba,0.460,0.511,0.631,0.301
3771,Baia Formosa,0.460,0.494,0.696,0.284
3771,Caturite,0.460,0.491,0.657,0.301
3794,Sao Goncalo do Amarante,0.459,0.484,0.673,0.297
3794,Pindare-Mirim,0.459,0.482,0.639,0.314
3794,Sao Geraldo da Piedade,0.459,0.509,0.695,0.273
3794,Riachuelo,0.459,0.499,0.732,0.265
3794,Braunas,0.459,0.510,0.715,0.265
3794,Igarape-Acu,0.459,0.498,0.697,0.278
3794,Varjota,0.459,0.499,0.695,0.279
3794,Orizania,0.459,0.546,0.682,0.259
3794,Baiao,0.459,0.483,0.706,0.283
3794,Nova Brasilandia D'Oeste,0.459,0.583,0.660,0.251
3794,Urucuia,0.459,0.495,0.738,0.264
3794,Vitoria do Jari,0.459,0.534,0.670,0.271
3794,Cedro,0.459,0.505,0.676,0.284
