Posicao,name,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
546,Sorriso,0.517,0.679,0.713,0.286
546,Jussara,0.517,0.586,0.697,0.338
546,Pacaembu,0.517,0.614,0.731,0.307
546,Benedito Novo,0.517,0.608,0.753,0.302
546,Arroio Trinta,0.517,0.580,0.764,0.311
546,Vicosa,0.517,0.642,0.710,0.303
546,Cubatao,0.517,0.651,0.667,0.318
558,Bastos,0.516,0.631,0.715,0.304
558,Cafelandia,0.516,0.690,0.725,0.275
558,Victor Graeff,0.516,0.597,0.721,0.320
558,Moema,0.516,0.567,0.676,0.359
558,Martinopolis,0.516,0.645,0.698,0.306
558,Rafard,0.516,0.687,0.711,0.281
558,Itambe,0.516,0.583,0.720,0.327
558,Ananindeua,0.516,0.608,0.683,0.330
558,Cachoeira da Prata,0.516,0.627,0.693,0.316
558,Sao Jose dos Pinhais,0.516,0.648,0.725,0.293
558,Luzerna,0.516,0.592,0.780,0.297
558,Estrela D'Oeste,0.516,0.607,0.735,0.308
558,Neves Paulista,0.516,0.638,0.721,0.299
558,Mongagua,0.516,0.648,0.680,0.312
558,Frutal,0.516,0.650,0.754,0.280
573,Piraju,0.515,0.648,0.667,0.316
573,Vera Cruz,0.515,0.619,0.676,0.326
573,Indiana,0.515,0.580,0.718,0.328
573,Porecatu,0.515,0.605,0.671,0.336
573,Dom Pedrito,0.515,0.611,0.662,0.337
573,Maracai,0.515,0.637,0.757,0.284
573,Bombinhas,0.515,0.596,0.736,0.312
573,Astorga,0.515,0.618,0.684,0.323
573,Serra,0.515,0.597,0.711,0.322
573,Campina das Missoes,0.515,0.524,0.706,0.369
573,Pato Bragado,0.515,0.596,0.722,0.318
573,Taquaritinga,0.515,0.668,0.724,0.282
573,Sao Joaquim da Barra,0.515,0.681,0.721,0.278
573,Charqueada,0.515,0.655,0.719,0.290
573,Aramina,0.515,0.647,0.760,0.277
573,Cabo Frio,0.515,0.633,0.700,0.309
573,Aluminio,0.515,0.661,0.669,0.308
590,Cassilandia,0.514,0.673,0.686,0.294
590,Imigrante,0.514,0.649,0.759,0.276
590,Francisco Beltrao,0.514,0.618,0.736,0.299
590,Leme,0.514,0.666,0.730,0.279
590,Sao Joao de Meriti,0.514,0.598,0.670,0.338
590,Lindoia,0.514,0.673,0.744,0.271
590,Jacutinga,0.514,0.620,0.765,0.286
590,Cajuru,0.514,0.643,0.717,0.295
590,Ipero,0.514,0.641,0.700,0.303
590,Iguaracu,0.514,0.563,0.688,0.351
590,Doutor Camargo,0.514,0.559,0.720,0.337
590,Curitibanos,0.514,0.596,0.704,0.323
590,Cacador,0.514,0.622,0.728,0.300
590,Montes Claros,0.514,0.597,0.741,0.307
590,Tupassi,0.514,0.568,0.707,0.339
605,Serrana,0.513,0.662,0.711,0.287
605,Adolfo,0.513,0.608,0.751,0.296
605,Sananduva,0.513,0.596,0.750,0.302
605,Morungaba,0.513,0.672,0.729,0.275
605,Vassouras,0.513,0.618,0.650,0.337
605,Diamantino,0.513,0.678,0.708,0.282
605,Miraselva,0.513,0.565,0.729,0.328
605,Pirai,0.513,0.624,0.715,0.302
605,Louveira,0.513,0.672,0.769,0.261
605,Anhumas,0.513,0.556,0.740,0.329
605,Agudos,0.513,0.630,0.718,0.298
605,Ibirama,0.513,0.613,0.761,0.290
605,Paraiso,0.513,0.658,0.737,0.278
605,Sandovalina,0.513,0.561,0.715,0.336
605,Ibia,0.513,0.597,0.721,0.313
605,Sapucaia do Sul,0.513,0.625,0.748,0.288
605,Arraial do Cabo,0.513,0.624,0.700,0.309
605,Itatiaia,0.513,0.658,0.755,0.272
605,Dois Lajeados,0.513,0.698,0.767,0.252
605,Ibipora,0.513,0.614,0.728,0.302
625,Centralina,0.512,0.569,0.675,0.350
625,Itirapina,0.512,0.663,0.719,0.282
625,Contagem,0.512,0.631,0.688,0.309
625,Nova Esperanca,0.512,0.622,0.704,0.306
625,Itanhandu,0.512,0.640,0.694,0.303
625,Porto Feliz,0.512,0.666,0.751,0.269
625,Guaimbe,0.512,0.626,0.714,0.300
625,Dourados,0.512,0.645,0.713,0.292
625,Jaguarao,0.512,0.621,0.706,0.306
625,Paranagua,0.512,0.647,0.713,0.291
625,Tupancireta,0.512,0.619,0.702,0.308
625,Ivora,0.512,0.573,0.754,0.310
625,Pongai,0.512,0.592,0.725,0.312
638,Bernardino de Campos,0.511,0.633,0.689,0.306
638,Sete Lagoas,0.511,0.620,0.717,0.301
638,Treze Tilias,0.511,0.616,0.756,0.287
638,Ibiruba,0.511,0.650,0.734,0.279
638,Luz,0.511,0.674,0.711,0.279
638,Viamao,0.511,0.626,0.758,0.281
638,Capivari do Sul,0.511,0.651,0.763,0.268
638,Itaperuna,0.511,0.630,0.703,0.301
638,Lagoa Santa,0.511,0.632,0.710,0.297
638,Nova Santa Rosa,0.511,0.601,0.702,0.317
638,Oleo,0.511,0.579,0.724,0.319
649,Marzagao,0.510,0.632,0.700,0.299
649,Nova Palma,0.510,0.595,0.760,0.293
649,Santo Antonio do Planalto,0.510,0.630,0.765,0.276
649,Sao Sebastiao do Paraiso,0.510,0.636,0.731,0.285
649,Pinhais,0.510,0.639,0.697,0.297
649,Bertioga,0.510,0.689,0.716,0.269
649,Roca Sales,0.510,0.618,0.745,0.288
649,Otacilio Costa,0.510,0.621,0.707,0.303
649,Bom Jesus do Norte,0.510,0.560,0.676,0.351
649,Santopolis do Aguapei,0.510,0.594,0.689,0.325
659,Itapema,0.509,0.646,0.726,0.282
659,Nova Boa Vista,0.509,0.555,0.721,0.330
659,Tres Cachoeiras,0.509,0.685,0.744,0.258
659,Altair,0.509,0.608,0.700,0.309
659,Sao Vendelino,0.509,0.622,0.777,0.273
659,Acegua,0.509,0.620,0.749,0.284
659,Registro,0.509,0.657,0.695,0.288
659,Corumba,0.509,0.610,0.712,0.304
659,Teresina,0.509,0.606,0.708,0.308
659,Luiz Alves,0.509,0.646,0.753,0.271
669,Jacutinga,0.508,0.597,0.734,0.299
669,Itapolis,0.508,0.648,0.722,0.280
669,Pedregulho,0.508,0.639,0.711,0.289
669,Sao Sebastiao do Rio Verde,0.508,0.515,0.719,0.353
669,Orleans,0.508,0.608,0.756,0.286
669,Nova Granada,0.508,0.649,0.731,0.277
669,Icem,0.508,0.661,0.685,0.289
669,Telemaco Borba,0.508,0.632,0.644,0.322
669,Governador Valadares,0.508,0.637,0.701,0.294
669,Sao Joao Nepomuceno,0.508,0.598,0.686,0.319
669,Santo Antonio da Patrulha,0.508,0.625,0.748,0.281
669,Inubia Paulista,0.508,0.578,0.729,0.311
669,Saldanha Marinho,0.508,0.694,0.734,0.258
682,Rio das Pedras,0.507,0.684,0.726,0.263
682,Primavera do Leste,0.507,0.688,0.701,0.271
682,Pires do Rio,0.507,0.619,0.700,0.300
682,Campo Limpo Paulista,0.507,0.672,0.704,0.276
682,Borda da Mata,0.507,0.622,0.744,0.282
682,Doutor Pedrinho,0.507,0.613,0.717,0.296
682,Sacramento,0.507,0.602,0.727,0.298
682,Maceio,0.507,0.649,0.594,0.339
682,Santa Rita do Sapucai,0.507,0.633,0.721,0.286
682,Irapuru,0.507,0.626,0.722,0.289
682,Campos do Jordao,0.507,0.682,0.735,0.260
682,Urai,0.507,0.626,0.693,0.300
682,Sao Bonifacio,0.507,0.573,0.774,0.293
682,Pitangui,0.507,0.592,0.740,0.297
682,Campo Florido,0.507,0.661,0.719,0.275
697,Sao Jorge,0.506,0.604,0.720,0.298
697,Uba,0.506,0.598,0.733,0.296
697,Itajobi,0.506,0.630,0.730,0.281
697,Jumirim,0.506,0.645,0.759,0.264
697,Sao Sepe,0.506,0.617,0.717,0.293
697,Bora,0.506,0.555,0.760,0.307
697,Jaguari,0.506,0.603,0.742,0.289
697,Pequeri,0.506,0.599,0.678,0.319
697,Canoinhas,0.506,0.576,0.706,0.319
697,Sumare,0.506,0.655,0.759,0.261
697,Guaira,0.506,0.659,0.721,0.272
697,Cruzeiro do Sul,0.506,0.610,0.733,0.289
697,Duque de Caxias,0.506,0.604,0.670,0.320
710,Tres Lagoas,0.505,0.633,0.670,0.303
710,Carmo do Paranaiba,0.505,0.600,0.744,0.289
710,Cianorte,0.505,0.626,0.720,0.285
710,Rio dos Cedros,0.505,0.608,0.721,0.293
710,Ipeuna,0.505,0.629,0.760,0.269
710,Itabira,0.505,0.627,0.712,0.289
710,Piuma,0.505,0.588,0.687,0.319
710,Cotipora,0.505,0.639,0.733,0.275
710,Campos dos Goytacazes,0.505,0.617,0.658,0.318
710,Miguel Pereira,0.505,0.638,0.650,0.310
710,Laurentino,0.505,0.597,0.761,0.283
710,Vista Alegre do Alto,0.505,0.683,0.744,0.253
710,Grupiara,0.505,0.567,0.728,0.312
710,Cajobi,0.505,0.660,0.705,0.277
710,Assis Chateaubriand,0.505,0.604,0.708,0.301
710,Muriae,0.505,0.613,0.729,0.288
710,Ilhabela,0.505,0.661,0.687,0.284
710,Paulo de Faria,0.505,0.644,0.683,0.292
728,Itaqui,0.504,0.606,0.754,0.280
728,Cafelandia,0.504,0.596,0.746,0.288
728,Capinzal,0.504,0.598,0.764,0.281
728,Andira,0.504,0.578,0.666,0.332
728,Sao Carlos,0.504,0.575,0.731,0.305
728,Andre da Rocha,0.504,0.601,0.763,0.279
728,Colorado,0.504,0.616,0.704,0.296
728,Tramandai,0.504,0.622,0.714,0.288
728,Seara,0.504,0.645,0.758,0.262
728,Ibira,0.504,0.625,0.764,0.268
728,Monte Alegre do Sul,0.504,0.627,0.744,0.274
728,Cardoso,0.504,0.629,0.699,0.291
728,Alvorada do Sul,0.504,0.583,0.739,0.297
728,Lavras do Sul,0.504,0.635,0.669,0.301
728,Echapora,0.504,0.630,0.744,0.273
728,Ocaucu,0.504,0.566,0.729,0.310
728,Dolcinopolis,0.504,0.559,0.705,0.324
745,Ipe,0.503,0.669,0.744,0.256
745,Santo Cristo,0.503,0.570,0.734,0.304
745,Sao Pedro do Ivai,0.503,0.575,0.735,0.302
745,Coronel Fabriciano,0.503,0.617,0.706,0.292
745,Jardinopolis,0.503,0.673,0.748,0.253
745,Ladario,0.503,0.551,0.712,0.324
751,Miracema,0.502,0.573,0.647,0.342
751,Lavinia,0.502,0.636,0.697,0.286
751,Sao Valentim do Sul,0.502,0.596,0.760,0.280
751,Porto Belo,0.502,0.619,0.756,0.270
751,Carmo,0.502,0.580,0.663,0.328
751,Viradouro,0.502,0.673,0.705,0.267
751,Nova Iguacu,0.502,0.595,0.675,0.315
751,Modelo,0.502,0.578,0.757,0.289
751,Santa Helena,0.502,0.607,0.730,0.286
751,Fernando Prestes,0.502,0.631,0.744,0.270
751,Candiota,0.502,0.612,0.753,0.274
751,Silveira Martins,0.502,0.589,0.760,0.282
751,Augusto Pestana,0.502,0.636,0.716,0.277
751,Teresopolis,0.502,0.649,0.679,0.287
751,Xangri-La,0.502,0.658,0.761,0.252
751,Castilho,0.502,0.619,0.711,0.288
767,Rincao,0.501,0.653,0.709,0.271
767,Palmital,0.501,0.629,0.685,0.291
767,Barra Funda,0.501,0.552,0.742,0.307
767,Aracruz,0.501,0.638,0.668,0.295
767,Santa Vitoria do Palmar,0.501,0.649,0.668,0.290
767,Itapecerica da Serra,0.501,0.711,0.696,0.254
767,Caete,0.501,0.578,0.685,0.318
767,Flora Rica,0.501,0.588,0.680,0.315
767,Bom Retiro do Sul,0.501,0.609,0.708,0.292
767,Guararema,0.501,0.645,0.687,0.284
767,Nuporanga,0.501,0.662,0.721,0.263
767,Cajamar,0.501,0.684,0.712,0.258
767,Santa Terezinha de Itaipu,0.501,0.623,0.693,0.291
780,Sinop,0.500,0.689,0.780,0.232
780,Guarapari,0.500,0.607,0.689,0.299
780,Santa Branca,0.500,0.689,0.703,0.258
780,Rio Pomba,0.500,0.583,0.733,0.292
780,Balneario Picarras,0.500,0.610,0.733,0.280
780,Tambau,0.500,0.626,0.738,0.271
780,Alto Feliz,0.500,0.590,0.754,0.281
780,Palmeira das Missoes,0.500,0.618,0.750,0.270
780,Guaruja do Sul,0.500,0.590,0.764,0.278
789,Firminopolis,0.499,0.595,0.653,0.320
789,Andradas,0.499,0.657,0.766,0.247
789,David Canabarro,0.499,0.571,0.750,0.291
789,Valentim Gentil,0.499,0.607,0.706,0.290
789,Caico,0.499,0.567,0.693,0.316
789,Guaicara,0.499,0.582,0.730,0.293
789,Rio das Flores,0.499,0.615,0.678,0.298
789,Ibicare,0.499,0.582,0.764,0.279
789,Sao Gotardo,0.499,0.618,0.710,0.284
789,Iacri,0.499,0.599,0.735,0.282
789,Carangola,0.499,0.581,0.729,0.293
789,Ouroeste,0.499,0.621,0.703,0.284
789,Sao Joao do Polesine,0.499,0.605,0.720,0.286
789,Quatigua,0.499,0.587,0.664,0.319
803,Tapes,0.498,0.646,0.714,0.267
803,Gaurama,0.498,0.579,0.781,0.273
803,Rio Grande da Serra,0.498,0.628,0.719,0.274
803,Taquari,0.498,0.603,0.709,0.289
803,Vilhena,0.498,0.655,0.665,0.284
803,Nova Londrina,0.498,0.620,0.715,0.278
803,Ipora,0.498,0.600,0.676,0.304
803,Ajuricaba,0.498,0.593,0.720,0.289
803,Palmares do Sul,0.498,0.649,0.754,0.253
803,Pitangueiras,0.498,0.653,0.717,0.263
803,Balneario Barra do Sul,0.498,0.567,0.725,0.301
803,Bambui,0.498,0.591,0.719,0.291
803,Morrinhos,0.498,0.609,0.710,0.286
803,Miguelopolis,0.498,0.629,0.714,0.275
803,Monte Belo do Sul,0.498,0.625,0.777,0.255
803,Presidente Alves,0.498,0.573,0.687,0.313
819,Engenheiro Paulo de Frontin,0.497,0.566,0.673,0.323
819,Gurupi,0.497,0.662,0.658,0.281
819,Corbelia,0.497,0.579,0.725,0.292
819,Perdoes,0.497,0.572,0.731,0.293
819,Sao Goncalo do Sapucai,0.497,0.593,0.740,0.279
819,Caldas Novas,0.497,0.650,0.682,0.277
819,Sao Luis de Montes Belos,0.497,0.592,0.676,0.306
819,Joviania,0.497,0.629,0.679,0.287
819,Vargeao,0.497,0.602,0.733,0.278
819,Jatai,0.497,0.651,0.718,0.262
819,Cambe,0.497,0.607,0.704,0.287
819,Taio,0.497,0.619,0.733,0.271
819,Cariacica,0.497,0.586,0.687,0.305
819,Pouso Novo,0.497,0.613,0.772,0.260
819,Itaocara,0.497,0.576,0.700,0.305
819,Guaruja,0.497,0.654,0.689,0.272
819,Populina,0.497,0.597,0.741,0.277
836,Catanduvas,0.496,0.610,0.723,0.276
836,Sao Manuel,0.496,0.671,0.733,0.248
836,Leopolis,0.496,0.558,0.718,0.304
836,Mirante do Paranapanema,0.496,0.566,0.703,0.306
836,Chiapetta,0.496,0.585,0.720,0.289
836,Motuca,0.496,0.668,0.750,0.243
836,Rodeio Bonito,0.496,0.555,0.751,0.293
836,Oscar Bressane,0.496,0.597,0.729,0.281
836,Igarapava,0.496,0.648,0.719,0.262
836,Rosario do Sul,0.496,0.591,0.714,0.290
836,Urutai,0.496,0.591,0.639,0.324
836,Jardim Olinda,0.496,0.525,0.713,0.326
848,Congonhas,0.495,0.611,0.685,0.290
848,Sao Martinho,0.495,0.553,0.717,0.306
848,Sertao,0.495,0.552,0.752,0.293
848,Jaciara,0.495,0.623,0.701,0.277
848,Sud Mennucci,0.495,0.625,0.719,0.270
848,Erval Velho,0.495,0.577,0.738,0.285
848,Terra Rica,0.495,0.623,0.728,0.267
848,Porto Velho,0.495,0.660,0.633,0.290
848,Campo Novo do Parecis,0.495,0.676,0.708,0.254
848,Tuparendi,0.495,0.563,0.750,0.288
848,Ponta Pora,0.495,0.662,0.721,0.254
848,Grao Para,0.495,0.656,0.768,0.241
848,Ilhota,0.495,0.607,0.785,0.254
848,Fundao,0.495,0.603,0.668,0.301
862,Canela,0.494,0.634,0.750,0.253
862,Aracoiaba da Serra,0.494,0.644,0.722,0.259
862,Cosmorama,0.494,0.589,0.703,0.291
862,Tangara,0.494,0.616,0.758,0.258
862,Cassia,0.494,0.628,0.734,0.261
862,Monte Azul Paulista,0.494,0.664,0.694,0.262
862,Rondinha,0.494,0.604,0.751,0.266
862,Uru,0.494,0.527,0.688,0.332
862,Santa Teresa,0.494,0.597,0.746,0.270
862,Pratapolis,0.494,0.580,0.734,0.283
862,Franco da Rocha,0.494,0.663,0.717,0.253
862,Valparaiso,0.494,0.614,0.710,0.277
862,Cerqueira Cesar,0.494,0.662,0.675,0.270
862,Cacapava do Sul,0.494,0.596,0.686,0.294
876,Florida Paulista,0.493,0.595,0.695,0.289
876,Hortolandia,0.493,0.645,0.743,0.250
876,Paranapua,0.493,0.595,0.742,0.272
876,Piacatu,0.493,0.566,0.721,0.294
876,Rio Novo,0.493,0.573,0.727,0.288
876,Santa Cruz das Palmeiras,0.493,0.655,0.719,0.254
876,Sao Pedro de Alcantara,0.493,0.602,0.757,0.263
876,Santa Clara do Sul,0.493,0.591,0.758,0.267
876,Buriti Alegre,0.493,0.626,0.648,0.295
876,Nova Guataporanga,0.493,0.530,0.759,0.297
876,Loanda,0.493,0.617,0.698,0.278
876,Barroso,0.493,0.544,0.711,0.309
876,Analandia,0.493,0.641,0.749,0.250
876,Peruibe,0.493,0.681,0.675,0.261
876,Nova Luzitania,0.493,0.593,0.688,0.294
876,Kalore,0.493,0.582,0.713,0.288
876,Mariana,0.493,0.596,0.722,0.279
876,Tupaciguara,0.493,0.641,0.727,0.257
876,Santo Antonio de Padua,0.493,0.589,0.733,0.277
876,Panama,0.493,0.589,0.639,0.318
876,Canelinha,0.493,0.599,0.710,0.282
876,Sao Miguel do Iguacu,0.493,0.626,0.657,0.291
876,Muzambinho,0.493,0.603,0.758,0.262
876,Quatis,0.493,0.617,0.702,0.277
876,Primeiro de Maio,0.493,0.569,0.721,0.292
876,Borborema,0.493,0.676,0.688,0.258
876,Penha,0.493,0.638,0.735,0.255
903,Descanso,0.492,0.562,0.738,0.288
903,Fronteira,0.492,0.644,0.750,0.247
903,Torre de Pedra,0.492,0.592,0.695,0.289
903,Triunfo,0.492,0.633,0.706,0.267
903,Mineiros do Tiete,0.492,0.650,0.706,0.259
903,Angra dos Reis,0.492,0.625,0.707,0.270
903,Parapua,0.492,0.585,0.723,0.282
903,Bom Despacho,0.492,0.620,0.711,0.270
911,Sao Joaquim,0.491,0.579,0.707,0.290
911,Aguai,0.491,0.634,0.719,0.260
911,Sebastianopolis do Sul,0.491,0.625,0.686,0.276
911,Barra do Garcas,0.491,0.638,0.672,0.276
911,Santa Adelia,0.491,0.643,0.735,0.250
911,Ouro,0.491,0.630,0.761,0.247
911,Boa Vista do Sul,0.491,0.618,0.757,0.253
911,Astolfo Dutra,0.491,0.575,0.709,0.291
911,Formosa do Oeste,0.491,0.600,0.709,0.278
911,Cacequi,0.491,0.579,0.671,0.305
911,Areal,0.491,0.575,0.715,0.288
911,Ouro Preto,0.491,0.607,0.688,0.283
911,Presidente Castello Branco,0.491,0.602,0.758,0.259
911,Iconha,0.491,0.595,0.718,0.277
911,Caibi,0.491,0.608,0.765,0.255
911,Meleiro,0.491,0.642,0.716,0.258
911,Brotas,0.491,0.646,0.711,0.257
911,Candido Godoi,0.491,0.531,0.760,0.294
911,Almirante Tamandare do Sul,0.491,0.542,0.729,0.299
911,Casimiro de Abreu,0.491,0.610,0.702,0.277
911,Tres Fronteiras,0.491,0.563,0.685,0.307
911,Paraty,0.491,0.616,0.752,0.256
933,Sao Joao das Duas Pontes,0.490,0.546,0.713,0.302
933,Pariquera-Acu,0.490,0.606,0.703,0.276
933,Ipigua,0.490,0.646,0.744,0.245
933,Pontal,0.490,0.661,0.728,0.244
933,Tapejara,0.490,0.608,0.707,0.274
933,Santa Ernestina,0.490,0.647,0.687,0.265
933,Restinga Seca,0.490,0.610,0.701,0.275
933,Goiatuba,0.490,0.644,0.723,0.252
933,Porto Xavier,0.490,0.581,0.747,0.271
933,Bom Jesus do Itabapoana,0.490,0.565,0.648,0.322
933,Inhumas,0.490,0.616,0.687,0.278
933,Realeza,0.490,0.597,0.703,0.280
933,Reserva do Iguacu,0.490,0.625,0.657,0.287
933,Chapada,0.490,0.602,0.720,0.272
933,Vitoria Brasil,0.490,0.598,0.704,0.279
933,Patrocinio,0.490,0.608,0.728,0.266
933,Xaxim,0.490,0.568,0.744,0.278
933,Iturama,0.490,0.642,0.730,0.251
933,Itabirito,0.490,0.612,0.722,0.266
933,Rio do Oeste,0.490,0.615,0.761,0.251
933,Lauro Muller,0.490,0.545,0.743,0.290
933,Ituporanga,0.490,0.666,0.762,0.232
955,Biritiba-Mirim,0.489,0.630,0.670,0.277
955,Capitolio,0.489,0.606,0.734,0.263
955,Cunha Pora,0.489,0.571,0.721,0.284
955,Leopoldina,0.489,0.584,0.706,0.283
955,Engenheiro Beltrao,0.489,0.571,0.709,0.289
955,Rio Fortuna,0.489,0.559,0.784,0.266
955,Tres Coracoes,0.489,0.633,0.706,0.262
955,Americo de Campos,0.489,0.595,0.705,0.278
955,Ipiacu,0.489,0.550,0.724,0.293
955,Japura,0.489,0.545,0.696,0.308
955,Guabiju,0.489,0.582,0.780,0.258
955,Sao Jose do Ouro,0.489,0.581,0.700,0.287
955,Armacao dos Buzios,0.489,0.646,0.652,0.277
955,Ibiraiaras,0.489,0.621,0.734,0.257
955,Vargem Grande do Sul,0.489,0.655,0.724,0.247
955,Poco das Antas,0.489,0.614,0.754,0.253
971,Sao Vicente do Sul,0.488,0.617,0.752,0.250
971,Mariapolis,0.488,0.629,0.700,0.264
971,Reginopolis,0.488,0.608,0.667,0.286
971,Coromandel,0.488,0.599,0.728,0.266
971,Capanema,0.488,0.555,0.721,0.290
971,Sabara,0.488,0.608,0.686,0.278
971,Paraiso do Tocantins,0.488,0.681,0.660,0.258
971,Constantina,0.488,0.572,0.746,0.272
971,Ipiranga do Sul,0.488,0.606,0.788,0.244
971,Eloi Mendes,0.488,0.623,0.717,0.260
971,Zacarias,0.488,0.540,0.710,0.304
971,Verissimo,0.488,0.609,0.759,0.251
971,Rio Verde,0.488,0.638,0.687,0.265
971,Campo Belo,0.488,0.581,0.719,0.278
971,Monte Santo de Minas,0.488,0.589,0.698,0.283
971,Nova Ponte,0.488,0.639,0.712,0.255
987,Guacui,0.487,0.599,0.675,0.285
987,Para de Minas,0.487,0.621,0.740,0.252
987,Itapoa,0.487,0.598,0.731,0.265
987,Ponte Nova,0.487,0.605,0.675,0.283
987,Maracaja,0.487,0.575,0.751,0.268
987,Mendonca,0.487,0.659,0.719,0.244
987,Embu,0.487,0.683,0.718,0.235
987,Venda Nova do Imigrante,0.487,0.605,0.676,0.282
987,Cassia dos Coqueiros,0.487,0.602,0.770,0.249
987,Terra de Areia,0.487,0.606,0.720,0.265
987,Missal,0.487,0.608,0.713,0.267
987,Riolandia,0.487,0.600,0.674,0.285
987,Tarabai,0.487,0.575,0.693,0.289
987,Rancho Alegre,0.487,0.563,0.676,0.304
1001,Marinopolis,0.486,0.596,0.687,0.280
1001,Boa Vista do Incra,0.486,0.565,0.760,0.268
1001,Ouvidor,0.486,0.600,0.682,0.280
1001,Campo Largo,0.486,0.615,0.709,0.263
1001,Anta Gorda,0.486,0.630,0.734,0.248
1001,Ivaipora,0.486,0.578,0.725,0.274
1001,Paraisopolis,0.486,0.589,0.744,0.262
1001,Conceicao das Alagoas,0.486,0.637,0.719,0.251
1001,Nova Era,0.486,0.615,0.702,0.266
1001,Ibituruna,0.486,0.564,0.680,0.299
1011,Candido Rodrigues,0.485,0.608,0.734,0.255
1011,Urania,0.485,0.618,0.687,0.269
1011,Salto Veloso,0.485,0.558,0.734,0.279
1011,Itambaraca,0.485,0.570,0.686,0.292
1011,Rio Branco,0.485,0.643,0.684,0.259
1011,Terra Roxa,0.485,0.535,0.726,0.294
1011,Ribeirao Bonito,0.485,0.656,0.705,0.247
1011,Guariba,0.485,0.638,0.717,0.249
1011,Estiva Gerbi,0.485,0.632,0.711,0.254
1011,Ipua,0.485,0.647,0.689,0.256
1011,Roseira,0.485,0.590,0.720,0.268
1011,Teodoro Sampaio,0.485,0.625,0.695,0.262
1011,Tunapolis,0.485,0.533,0.743,0.288
1011,Paranacity,0.485,0.576,0.719,0.276
1011,Gloria de Dourados,0.485,0.561,0.662,0.307
1011,Vargem Grande Paulista,0.485,0.662,0.699,0.246
1011,Santo Inacio,0.485,0.593,0.704,0.273
1011,Cesario Lange,0.485,0.624,0.718,0.255
1011,Quatro Barras,0.485,0.636,0.708,0.253
1030,Palmeiras de Goias,0.484,0.596,0.700,0.272
1030,Araucaria,0.484,0.617,0.722,0.254
1030,Santa Carmem,0.484,0.669,0.729,0.232
1030,Pontalina,0.484,0.613,0.700,0.264
1030,Santo Antonio do Monte,0.484,0.606,0.731,0.256
1030,Salete,0.484,0.565,0.721,0.279
1030,Terra Roxa,0.484,0.626,0.703,0.258
1030,Palmeira,0.484,0.603,0.671,0.280
1030,Fartura,0.484,0.595,0.686,0.278
1030,Nova Olimpia,0.484,0.577,0.726,0.271
1030,Ibirarema,0.484,0.591,0.712,0.270
1030,Ribeirao do Sul,0.484,0.571,0.692,0.287
1030,Passa Quatro,0.484,0.569,0.706,0.283
1030,Arroio Grande,0.484,0.595,0.682,0.279
1030,Macaubal,0.484,0.633,0.759,0.236
1030,Getulina,0.484,0.599,0.690,0.275
1030,Porangaba,0.484,0.589,0.704,0.273
1030,Jandira,0.484,0.642,0.747,0.237
1030,Montauri,0.484,0.624,0.762,0.238
1030,Santo Antonio de Posse,0.484,0.681,0.721,0.231
1030,Ibiracu,0.484,0.577,0.675,0.292
1030,Quatro Pontes,0.484,0.576,0.720,0.273
1030,Sao Joao da Barra,0.484,0.565,0.715,0.281
1030,Santa Fe,0.484,0.600,0.672,0.281
1030,Manduri,0.484,0.651,0.673,0.258
1030,Iepe,0.484,0.587,0.698,0.276
1030,Ibiaca,0.484,0.581,0.758,0.257
1030,Bandeirantes,0.484,0.597,0.661,0.288
1030,Florinia,0.484,0.585,0.713,0.272
1059,Urubici,0.483,0.588,0.742,0.259
1059,Altinopolis,0.483,0.667,0.751,0.225
1059,Caibate,0.483,0.588,0.728,0.263
1059,Rio Bonito,0.483,0.594,0.722,0.262
1059,Santa Isabel do Ivai,0.483,0.554,0.691,0.294
1059,Uruana,0.483,0.606,0.644,0.289
1059,Morro Agudo,0.483,0.665,0.719,0.235
1059,Fama,0.483,0.615,0.710,0.258
1059,Embu-Guacu,0.483,0.652,0.696,0.249
1059,Matelandia,0.483,0.587,0.654,0.293
1059,Tombos,0.483,0.570,0.718,0.276
1059,Conceicao de Macabu,0.483,0.573,0.642,0.306
1059,Itaguai,0.483,0.595,0.652,0.291
1059,Aperibe,0.483,0.535,0.700,0.300
1059,Passo do Sobrado,0.483,0.673,0.739,0.226
1059,Campos Novos,0.483,0.597,0.751,0.252
1059,Tabapua,0.483,0.665,0.735,0.231
1059,Mariano Moro,0.483,0.621,0.763,0.238
1077,Sombrio,0.482,0.595,0.767,0.246
1077,Doutor Mauricio Cardoso,0.482,0.549,0.721,0.283
1077,Tres Arroios,0.482,0.612,0.763,0.240
1077,Turvania,0.482,0.590,0.626,0.303
1077,Santa Rita D'Oeste,0.482,0.588,0.729,0.261
1077,Matias Barbosa,0.482,0.599,0.710,0.263
1077,Bela Vista do Paraiso,0.482,0.612,0.730,0.250
1077,Formiga,0.482,0.599,0.744,0.251
1077,Machado,0.482,0.627,0.710,0.251
1077,Guara,0.482,0.623,0.719,0.250
1077,Borebi,0.482,0.616,0.717,0.253
1077,Formosa,0.482,0.631,0.684,0.259
1077,Itapui,0.482,0.659,0.695,0.244
1077,Doresopolis,0.482,0.523,0.727,0.295
1077,Marques de Souza,0.482,0.610,0.777,0.236
1077,Recreio,0.482,0.638,0.706,0.249
1077,Marilandia,0.482,0.566,0.724,0.273
